pt_id,lat,lon,gvi_mean,gvi_median,gvi_std,headings_count,total_valid,total_veg,gvi_weighted
pt02445,40.970673,69.987302,13.76375,11.5,11.830653812991788,8,2047053,281663,13.76
pt02447,40.97065,69.987185,11.74625,8.2,9.710597947603434,8,2046011,240182,11.74
pt02450,40.970627,69.987069,11.54375,10.795,8.80341482039782,8,2045836,236165,11.54
pt02453,40.970603,69.986943,10.96625,10.280000000000001,3.122732034155806,8,2039246,223701,10.97
pt02455,40.970579,69.986819,14.057500000000001,11.71,9.074599951827864,8,2045978,287687,14.06
pt02458,40.970557,69.986699,16.63625,11.18,13.196633702252576,8,2046233,340407,16.64
pt02461,40.970535,69.986581,13.52125,11.375,8.441221031343748,8,2045302,276396,13.51
pt02463,40.970512,69.986456,18.59,14.465,13.511388846873905,8,2045640,380033,18.58
pt02466,40.970489,69.986334,22.521250000000002,24.605,8.503317734860905,8,2042554,459951,22.52
pt02469,40.970466,69.986214,25.7725,22.490000000000002,15.055854817502535,8,2042139,525459,25.73
pt02471,40.970443,69.986098,34.38625,26.52,23.146586874279578,8,2038783,698552,34.26
pt02474,40.970419,69.985974,33.84125,28.895,16.869644282387394,8,2046039,692113,33.83
pt02476,40.970395,69.985852,32.95375,28.255,11.989283235456572,8,2046235,674332,32.95
pt02479,40.970371,69.985732,37.77875,34.675,14.957422846676685,8,2046518,772986,37.77
pt02482,40.970347,69.985613,37.54625,32.535,16.218177577291826,8,2046802,768352,37.54
pt02484,40.970322,69.985493,32.375,30.990000000000002,12.111596568106593,8,2047039,662676,32.37
pt02487,40.970298,69.985373,29.09875,24.86,10.429438332363418,8,2046585,595511,29.1
pt02489,40.970274,69.985251,28.1675,24.759999999999998,7.500609022891788,8,2043243,575406,28.16
pt02492,40.970249,69.985128,26.43875,26.72,3.847208403505067,8,2042038,539886,26.44
pt02495,40.970223,69.985004,36.228750000000005,26.195,19.50840949620006,8,2043225,739469,36.19
pt02497,40.970199,69.984886,33.964999999999996,31.270000000000003,12.447136216817105,8,2045989,694834,33.96
pt02500,40.970174,69.984766,34.81625,30.56,18.08029308983363,8,2045173,711625,34.8
pt02503,40.970149,69.984643,24.22625,14.23,19.616567296548087,8,2044463,494578,24.19
pt02506,40.970123,69.984518,15.13625,15.495000000000001,6.515999950670877,8,2045816,309607,15.13
pt02508,40.970099,69.984402,14.145,15.05,5.5590415412319825,8,2045536,289244,14.14
pt02511,40.970075,69.984285,14.77875,14.425,4.674158251187357,8,2044102,301957,14.77
pt02513,40.97005,69.984167,14.88,13.695,5.807527135414127,8,2042177,303573,14.87
pt02516,40.970025,69.984047,14.32625,12.855,5.188988168639981,8,2042513,292273,14.31
pt02518,40.97,69.983928,17.59875,17.155,6.194779916533412,8,2035109,357599,17.57
pt02521,40.969974,69.983808,20.2175,21.86,7.531586344001034,8,2040657,412288,20.2
pt02524,40.969949,69.983688,22.10625,22.395,9.58196510936785,8,2045753,452204,22.1
pt02526,40.969923,69.983569,22.905,19.795,11.46797154812356,8,2039340,466130,22.86
pt02529,40.969897,69.98345,22.13125,17.665,9.827821205275214,8,2042921,451591,22.11
pt02532,40.969872,69.983331,20.6525,20.645,7.391991322660337,8,2041976,421635,20.65
pt02534,40.969847,69.983213,23.445,17.28,15.062333342290817,8,2042790,478347,23.42
pt02537,40.969821,69.983096,22.8475,15.8,13.236451563768894,8,2044329,466573,22.82
pt02539,40.969796,69.982979,19.73875,18.395000000000003,10.502039852877562,8,2046032,403725,19.73
pt02542,40.969771,69.982862,20.7925,15.79,11.552700055460132,8,2045861,425235,20.79
pt02544,40.969746,69.982745,21.240000000000002,18.355,8.773925656658566,8,2044929,434136,21.23
pt02547,40.969721,69.982628,19.61,13.69,12.775011322332134,8,2045923,401029,19.6
pt02550,40.969696,69.982511,15.995000000000001,14.46,8.154373059898598,8,2046220,327206,15.99
pt02552,40.96967,69.982393,15.103750000000002,13.65,7.368779580093301,8,2042491,308401,15.1
pt02555,40.969644,69.982275,14.76125,15.055,7.510258579341422,8,2038824,300982,14.76
pt02557,40.969618,69.982156,17.778750000000002,12.969999999999999,13.886558184600162,8,2035839,362742,17.82
pt02560,40.969591,69.982038,23.50875,16.985,22.98345456907145,8,2041993,479113,23.46
pt02563,40.969564,69.981919,27.94875,20.73,29.485655804378606,8,2041027,568111,27.83
pt02565,40.969535,69.981799,22.9525,11.835,25.656905363997872,8,2045946,469010,22.92
pt02568,40.969506,69.981679,17.4025,15.445,16.73916771271158,8,2047458,356240,17.4
pt02570,40.969476,69.981558,16.57125,12.17,16.88553771511501,8,2046559,338914,16.56
pt02573,40.969446,69.981436,15.4225,13.655,15.002056763752666,8,2047348,315675,15.42
pt02576,40.969416,69.981313,14.58,7.095000000000001,16.70193658574615,8,2045816,297870,14.56
pt02579,40.969386,69.981189,13.72875,8.61,14.495085312418334,8,2046619,280751,13.72
pt02581,40.969356,69.981065,11.95,9.594999999999999,11.561406241704088,8,2046524,244359,11.94
pt02584,40.969329,69.980951,12.50125,11.344999999999999,11.53367422252894,8,2045978,255581,12.49
pt02587,40.969302,69.980837,13.59625,10.105,13.754316660078548,8,2046471,278115,13.59
pt02589,40.969276,69.980722,16.825,13.45,17.152483368722024,8,2046646,344140,16.81
pt02592,40.969249,69.980607,17.657500000000002,9.65,20.24277207865987,8,2044196,360033,17.61
pt02594,40.969222,69.980492,16.04625,9.815,17.115984957677096,8,2043464,327052,16.0
pt02597,40.969194,69.980376,14.41625,8.095,15.831109461617473,8,2044185,294044,14.38
pt02599,40.969167,69.980261,12.473749999999999,8.66,12.475047022528038,8,2045380,254921,12.46
pt02602,40.969139,69.980145,10.49375,8.435,10.051895254840538,8,2045515,214635,10.49
pt02604,40.969112,69.98003,10.68375,8.79,9.217410447470746,8,2044682,218473,10.68
pt02607,40.969085,69.979914,11.175,10.5,8.82449998583489,8,2045187,228503,11.17
pt02609,40.969059,69.979799,13.41375,13.97,9.035238849716622,8,2045794,274340,13.41
pt02612,40.969032,69.979684,14.2225,14.445,8.76225957485527,8,2044049,290520,14.21
pt02614,40.969006,69.979568,16.80875,9.855,14.255378370986861,8,2043779,343624,16.81
pt02617,40.96898,69.979453,20.47125,16.29,16.150133513380005,8,2043290,417879,20.45
pt02620,40.968954,69.979338,21.10125,14.379999999999999,13.917901563402847,8,2046713,431811,21.1
pt02622,40.968929,69.979224,22.384999999999998,17.275,15.539086202219229,8,2046058,457689,22.37
pt02625,40.968901,69.979098,21.15625,18.14,10.898727235652007,8,2045081,432263,21.14
pt02627,40.968873,69.978973,20.70125,20.715,9.93785035321307,8,2044655,422992,20.69
pt02630,40.968845,69.978849,19.6125,20.32,5.533698711401934,8,2043836,400746,19.61
pt02633,40.968818,69.978726,22.2275,21.895,7.560146918451482,8,2044716,454349,22.22
pt02636,40.96879,69.978604,25.7775,22.695,12.627598742437138,8,2044546,526620,25.76
pt02638,40.968764,69.978483,25.375,14.71,19.574596511075995,8,2042210,516990,25.32
pt02641,40.968737,69.978362,19.94875,14.905,11.869441481022962,8,2044679,407434,19.93
pt02644,40.968711,69.978243,19.1825,18.195,5.3798400135532445,8,2045252,392282,19.18
pt02646,40.968685,69.978124,20.4725,17.275,10.33027139734756,8,2044581,418653,20.48
pt02649,40.96866,69.978005,24.1225,20.465,11.772716339061262,8,2044283,492872,24.11
pt02651,40.968635,69.977888,22.31625,22.665,7.619459931179974,8,2045231,456283,22.31
pt02654,40.96861,69.977772,20.4625,19.5,8.770506989743685,8,2044606,418257,20.46
pt02656,40.968586,69.977657,16.95375,16.68,6.691664190831542,8,2044914,346614,16.95
pt02659,40.968559,69.977532,15.20375,14.765,6.741563908216803,8,2046460,311132,15.2
pt02662,40.968532,69.977409,14.01875,11.98,5.955900885436465,8,2046067,286792,14.02
pt02664,40.968506,69.977286,14.432500000000001,13.83,4.49095837687872,8,2042718,294678,14.43
pt02667,40.96848,69.977165,16.67875,16.47,5.602571954022546,8,2042583,340603,16.68
pt02670,40.968454,69.977044,19.603749999999998,16.155,12.76829772466613,8,2039068,399277,19.58
pt02672,40.968428,69.976924,20.01875,21.479999999999997,11.4446786605329,8,2038547,407098,19.97
pt02675,40.968402,69.976805,17.74125,18.285,7.453050070752434,8,2043632,362510,17.74
pt02678,40.968377,69.976686,17.235,15.49,8.57543335014955,8,2045157,352477,17.23
pt02681,40.968351,69.976569,16.03125,10.905000000000001,9.552378069659632,8,2045797,327850,16.03
pt02683,40.968326,69.976451,15.72125,12.96,7.901723930347641,8,2045676,321528,15.72
pt02686,40.968303,69.976334,14.8425,13.25,6.632174282562674,8,2045036,303443,14.84
pt02689,40.96828,69.976217,13.04125,11.83,4.5608972723107275,8,2043847,266378,13.03
pt02691,40.968258,69.9761,13.465,11.23,6.446702368542496,8,2046284,275479,13.46
pt02694,40.968237,69.975983,14.473749999999999,14.325,4.549602612159816,8,2047295,296309,14.47
pt02696,40.968215,69.975867,15.95625,15.53,4.990948771812544,8,2046695,326571,15.96
pt02699,40.968193,69.97575,16.94375,17.85,7.620046751825083,8,2044246,346286,16.94
pt02701,40.96817,69.975634,19.8775,18.94,7.979152747718806,8,2043942,406052,19.87
pt02704,40.968147,69.975518,20.99125,18.185000000000002,9.080592236035205,8,2042724,428443,20.97
pt02706,40.968123,69.975402,20.4725,15.835,11.423874436584862,8,2040768,417343,20.45
pt02709,40.968099,69.975286,26.112499999999997,19.415,17.025770173475266,8,2035577,529354,26.01
pt02712,40.968076,69.975171,24.49375,16.63,14.607866704035095,8,2045520,500722,24.48
pt02714,40.968051,69.975055,25.84,20.5,15.562474096363983,8,2044451,527728,25.81
pt02717,40.968027,69.974939,18.3175,14.045,13.094113999372826,8,2046742,374743,18.31
pt02719,40.968002,69.974823,12.175,12.120000000000001,6.040177386231538,8,2046893,249164,12.17
pt02722,40.967977,69.974708,13.09625,11.785,8.430980179416524,8,2042372,267867,13.12
pt02724,40.967952,69.974592,11.3325,13.105,6.972500576243382,8,2047171,232032,11.33
pt02727,40.967926,69.974476,11.782499999999999,10.46,8.267918635994706,8,2046203,241045,11.78
pt02729,40.967901,69.974359,12.775,10.515,9.582199270373314,8,2045515,261175,12.77
pt02732,40.967875,69.974243,16.5475,15.295000000000002,12.75636283809546,8,2042461,337879,16.54
pt02735,40.96785,69.974127,18.66375,15.25,15.230883041185947,8,2045248,381264,18.64
pt02737,40.967824,69.974013,17.21875,17.47,10.003951272943535,8,2046164,352223,17.21
pt02740,40.967797,69.973889,19.2175,15.445,10.122554378360096,8,2046117,393201,19.22
pt02743,40.96777,69.973766,23.916249999999998,16.88,17.270977255417336,8,2046998,489441,23.91
pt02745,40.967743,69.973644,26.9375,19.939999999999998,17.18624761670962,8,2047180,551392,26.93
pt02748,40.967715,69.973521,32.0225,23.185000000000002,24.476876405526678,8,2042680,652563,31.95
pt02751,40.96769,69.973406,31.995,20.86,27.418424462393894,8,2046235,654189,31.97
pt02753,40.967665,69.97329,26.5275,19.08,21.780889231486526,8,2046986,542830,26.52
pt02756,40.96764,69.973172,23.799999999999997,18.8,21.187131539147597,8,2045513,486418,23.78
pt02758,40.967615,69.973053,25.28,25.0,22.260058400642166,8,2040971,514495,25.21
pt02761,40.96759,69.972934,27.5,17.465,28.458514166615032,8,2028280,551351,27.18
pt02764,40.967564,69.972813,25.92875,19.095,23.497114982482422,8,2038081,526037,25.81
pt02766,40.967537,69.972689,20.785,15.915,17.927358183195075,8,2040886,423447,20.75
pt02769,40.967512,69.972574,21.00375,17.04,15.921746976563668,8,2040855,428403,20.99
pt02772,40.967486,69.972455,21.31125,14.805,16.942806680543978,8,2041550,434342,21.28
pt02774,40.967459,69.972333,20.818749999999998,18.825,16.032936133828656,8,2043462,425095,20.8
pt02777,40.967431,69.972208,21.932499999999997,19.12,18.527798998107833,8,2043132,447755,21.92
pt02779,40.967406,69.972093,22.822499999999998,18.055,19.863095536338598,8,2045054,466197,22.8
pt02782,40.96738,69.971976,22.32625,16.015,19.64892504329799,8,2045385,456189,22.3
pt02785,40.967354,69.971859,19.936249999999998,15.844999999999999,15.234730001358265,8,2044011,407243,19.92
pt02787,40.967328,69.971742,21.799999999999997,20.99,15.121899918424836,8,2043514,445267,21.79
pt02790,40.967302,69.971626,25.931250000000002,17.285,21.41207765824833,8,2040094,527266,25.85
pt02792,40.967276,69.97151,29.66375,20.41,27.651156492218238,8,2041276,603629,29.57
pt02795,40.96725,69.971396,34.613749999999996,22.840000000000003,28.368317306208244,8,2042870,705493,34.53
pt02797,40.967222,69.971272,28.18125,24.42,17.222576908150035,8,2045925,576421,28.17
pt02800,40.967194,69.971151,26.396250000000002,19.994999999999997,16.03917519922482,8,2042718,538928,26.38
pt02803,40.967167,69.971034,24.51875,22.515,12.017277368736352,8,2043587,501379,24.53
pt02805,40.96714,69.970919,25.49125,21.295,12.951740575249778,8,2036880,520242,25.54
pt02808,40.967112,69.970798,24.735,23.405,13.004724416259544,8,2044392,506055,24.75
pt02811,40.967085,69.970682,26.40875,22.415,16.04060066340588,8,2044342,540324,26.43
pt02813,40.967055,69.97056,28.02875,22.66,18.606633561716638,8,2044164,573285,28.04
pt02816,40.967026,69.970443,29.2675,25.725,16.426678431311498,8,2045479,598744,29.27
pt02818,40.966998,69.970329,29.99375,22.395000000000003,17.988319176224174,8,2042599,611998,29.96
pt02821,40.966969,69.970209,28.0875,23.9,14.021256057449753,8,2046265,574506,28.08
pt02824,40.966941,69.970091,28.294999999999998,23.645,13.406338586120906,8,2045244,578469,28.28
pt02826,40.966914,69.969975,26.98125,24.825000000000003,14.406610028039212,8,2042711,550435,26.95
pt02829,40.966887,69.969854,24.1025,23.015,9.909213245402338,8,2041705,491386,24.07
pt02831,40.96686,69.969734,23.785,22.515,8.923838059617943,8,2043450,485702,23.77
pt02834,40.966834,69.969616,22.59875,23.0,8.782709372885536,8,2045791,462192,22.59
pt02837,40.966809,69.9695,22.064999999999998,22.975,8.166090164297021,8,2044901,450972,22.05
pt02839,40.966784,69.969383,19.69375,20.475,6.597969249267968,8,2044704,402556,19.69
pt02842,40.966759,69.969267,17.34125,20.545,6.746674180661164,8,2044183,354353,17.33
pt02844,40.966735,69.969152,16.105,17.560000000000002,7.166389806390862,8,2044890,329248,16.1
pt02847,40.96671,69.969031,15.02375,15.149999999999999,7.634829846546305,8,2046087,307437,15.03
pt02849,40.966687,69.968913,14.50875,14.085,7.535179280263629,8,2045986,296777,14.51
pt02852,40.966664,69.968792,14.3075,12.745000000000001,7.482245174888541,8,2046579,292805,14.31
pt02855,40.966643,69.968676,14.32,13.48,7.024190853248304,8,2046537,293028,14.32
pt02857,40.966623,69.968557,15.05625,16.655,4.95938918329955,8,2045271,307872,15.05
pt02860,40.966602,69.968435,18.73375,18.685000000000002,5.0021536433249,8,2045052,383142,18.74
pt02862,40.966583,69.968317,18.72375,17.159999999999997,4.467693356595933,8,2045960,383076,18.72
pt02865,40.966563,69.968194,19.58875,21.115000000000002,4.2775742040820965,8,2046777,400945,19.59
pt02867,40.966545,69.968073,19.31,18.795,6.103947200670352,8,2047395,395345,19.31
pt02870,40.966528,69.967955,20.49875,20.965,7.3741041828821485,8,2046166,419407,20.5
pt02873,40.966512,69.967835,19.96875,21.525,6.417439270122801,8,2041712,407500,19.96
pt02875,40.9665,69.967712,18.15,18.875,5.061137647378727,8,2042509,370581,18.14
pt02878,40.96649,69.967592,18.96375,21.075000000000003,7.31641390983315,8,2044278,387557,18.96
pt02880,40.966481,69.967468,22.85625,15.280000000000001,18.823647693791976,8,2040793,465866,22.83
pt02883,40.96647,69.967348,14.870000000000001,10.785,11.576984556808021,8,2041962,303572,14.87
pt02885,40.966457,69.967226,11.075,12.57,4.674936210412776,8,2045540,226478,11.07
pt02888,40.966443,69.967106,11.21125,10.985,4.484957198394269,8,2045278,229255,11.21
pt02891,40.966431,69.966982,12.6025,11.91,4.100793477225736,8,2043930,257476,12.6
pt02893,40.966419,69.966861,13.41,12.525,6.519450020625096,8,2042063,273486,13.39
pt02896,40.966407,69.966742,16.33125,15.515,8.892019596244713,8,2044468,333711,16.32
pt02898,40.966394,69.966618,17.695,16.450000000000003,8.392586864948989,8,2037826,359930,17.66
pt02901,40.966382,69.966498,15.44125,14.735,5.920763554764586,8,2036842,313979,15.41
pt02904,40.966369,69.966374,17.416249999999998,16.59,4.465502491321667,8,2038000,355042,17.42
pt02906,40.966356,69.966254,25.00375,19.64,13.176011685201688,8,2041897,510171,24.99
pt02909,40.966342,69.966131,20.456249999999997,20.595,12.510034757859673,8,2041266,416968,20.43
pt02911,40.966329,69.966013,13.135,11.79,8.322849786667339,8,2040188,268137,13.14
pt02914,40.966316,69.965892,13.35875,14.04,6.642184316924667,8,2040936,272876,13.37
pt02917,40.966303,69.965769,13.318750000000001,13.125,6.317274361395337,8,2042005,272156,13.33
pt02919,40.96629,69.965644,13.43375,12.25,7.658701750296848,8,2042835,274586,13.44
pt02923,40.966264,69.965398,14.565,12.190000000000001,7.173737818300462,8,2039030,297118,14.57
pt02927,40.966252,69.965278,15.245,13.955000000000002,8.135430447826874,8,2042430,311193,15.24
pt02930,40.966239,69.965157,14.9175,12.235,8.866672350517334,8,2046355,305278,14.92
pt02932,40.966227,69.965034,15.10625,10.74,9.671142549579429,8,2046772,309169,15.11
pt02935,40.966213,69.964911,14.42125,11.030000000000001,10.30961054758409,8,2044183,294581,14.41
pt02939,40.966187,69.964662,15.18125,13.114999999999998,7.615982138146822,8,2045967,310652,15.18
pt02943,40.966174,69.964537,12.3625,11.65,7.341879381816543,8,2045315,252915,12.37
pt02946,40.96616,69.964412,11.6625,10.26,6.186791806513523,8,2043393,238489,11.67
pt02948,40.966146,69.964288,14.623750000000001,15.445,5.644941952124675,8,2044223,298940,14.62
pt02951,40.966131,69.964163,12.0925,11.055,5.42886399587559,8,2045644,247372,12.09
pt02954,40.966117,69.964038,11.18,11.365,4.119486791891853,8,2046452,228819,11.18
pt02956,40.966103,69.963912,12.52375,13.129999999999999,3.119157109128774,8,2045903,256253,12.53
pt02959,40.966088,69.963786,15.46625,11.375,7.524770404660673,8,2045327,316278,15.46
pt02962,40.966073,69.963661,17.03375,12.89,8.386909762072253,8,2043199,347816,17.02
pt02964,40.966059,69.963537,24.985,17.395,17.51659947429458,8,2044376,510254,24.96
pt02967,40.966044,69.963413,24.045,17.985,15.944509131000911,8,2046207,491769,24.03
pt02970,40.966031,69.963289,17.54375,19.05,3.117104597447537,8,2045587,358872,17.54
pt02973,40.966017,69.963165,17.0725,18.345,6.051280265955532,8,2045422,349143,17.07
pt02975,40.966003,69.963042,17.32875,17.015,5.47804823819579,8,2041569,353759,17.33
pt02978,40.96599,69.962919,18.585,20.175,7.250330041748839,8,2041245,379385,18.59
pt02981,40.965976,69.962797,18.9075,18.55,12.917898712362517,8,2038012,384127,18.85
pt02983,40.965963,69.962676,15.008750000000001,16.380000000000003,6.533540797847891,8,2045251,306826,15.0
pt02986,40.965949,69.962556,14.79375,15.7,5.7985981988260376,8,2044735,302392,14.79
pt02989,40.965935,69.962438,15.22,15.625,7.971639014119277,8,2041573,310587,15.21
pt02991,40.96592,69.962312,23.15625,16.310000000000002,21.997791406996164,8,2042259,472405,23.13
pt02994,40.965905,69.962187,29.11,17.689999999999998,28.616537676166008,8,2041110,592341,29.02
pt02996,40.965889,69.962064,26.44125,20.064999999999998,24.83452288218387,8,2045641,540333,26.41
pt02999,40.965874,69.961942,15.52,12.345,14.638469865392352,8,2046736,317520,15.51
pt03002,40.965859,69.96182,8.8475,7.93,7.290570720360062,8,2046639,181005,8.84
pt03004,40.965845,69.961696,10.18,10.31,7.53298840339704,8,2045473,208246,10.18
pt03007,40.96583,69.961572,13.1825,11.6,11.946738646413685,8,2041195,269163,13.19
pt03010,40.965815,69.961447,21.46,12.41,24.429416693814037,8,2043170,437453,21.41
pt03012,40.9658,69.961321,17.3825,13.215,16.942822121139425,8,2046436,355554,17.37
pt03015,40.965787,69.961203,15.75125,16.04,13.722445052332539,8,2047069,322462,15.75
pt03018,40.965772,69.961084,19.785,12.755,20.998361840867496,8,2046954,404813,19.78
pt03020,40.965756,69.960965,14.4725,11.674999999999999,14.788891342587421,8,2045709,295709,14.46
pt03023,40.965739,69.960846,7.74875,5.675000000000001,6.085217304489392,8,2045682,158365,7.74
pt03025,40.965721,69.960725,7.82,7.64,3.0770068944627713,8,2046355,160030,7.82
pt03028,40.965703,69.960602,9.14125,8.4,3.7532022042136615,8,2043173,186807,9.14
pt03030,40.965683,69.960476,9.275,8.4,8.881989802805611,8,2029336,189232,9.32
pt03033,40.965666,69.960358,11.97625,10.004999999999999,8.243946588688141,8,2044879,244833,11.97
pt03035,40.96565,69.960238,16.15625,12.05,13.800189374994616,8,2046144,330385,16.15
pt03038,40.965635,69.960119,14.535,9.934999999999999,12.6869843315333,8,2044001,296744,14.52
pt03041,40.96562,69.959992,15.5775,14.545000000000002,12.032153055162535,8,2045291,318402,15.57
pt03043,40.965606,69.959865,17.935,10.905,16.058814224148502,8,2046442,366851,17.93
pt03047,40.965592,69.959738,17.79875,12.02,15.61122529967276,8,2046379,364014,17.79
pt03050,40.965579,69.959611,16.935000000000002,17.725,10.760148697857293,8,2039956,345542,16.94
pt03055,40.965549,69.959361,21.447499999999998,10.46,20.245867832368024,8,2030913,431625,21.25
pt03058,40.965531,69.95924,17.8825,14.344999999999999,11.363898664505191,8,2043542,365157,17.87
pt03060,40.965509,69.959118,15.58625,12.555,11.222383166180498,8,2045604,318847,15.59
pt03063,40.965487,69.958994,12.5425,9.09,9.107992957522843,8,2046118,256673,12.54
pt03065,40.965469,69.958873,12.0475,11.77,3.13656659422369,8,2047376,246654,12.05
pt03068,40.965451,69.958748,13.07125,12.42,4.282947708229528,8,2046808,267473,13.07
pt03070,40.965435,69.958625,17.77625,11.475000000000001,13.447934453715506,8,2044785,362892,17.75
pt03073,40.965421,69.958502,18.32375,18.18,10.488269552899835,8,2042993,373983,18.31
pt03076,40.965408,69.958378,21.076249999999998,12.615,18.731945164420516,8,2042133,429749,21.04
pt03079,40.965394,69.958253,21.356250000000003,16.965,15.691077480530138,8,2037921,433575,21.28
pt03081,40.965381,69.958127,21.45,20.35,9.864626558712557,8,2044778,438501,21.44
pt03084,40.965368,69.958009,22.24625,18.68,11.199756295180203,8,2036306,451881,22.19
pt03089,40.965344,69.957765,24.055,16.025,15.857748894467967,8,2037135,488391,23.97
pt03090,40.965266,69.957706,23.958750000000002,22.865000000000002,5.543164226581883,8,2043063,489373,23.95
pt03092,40.965253,69.957586,22.84875,21.02,8.92345774990198,8,2043810,466816,22.84
pt03095,40.96524,69.957467,22.4,22.865000000000002,6.090181794143283,8,2043363,457641,22.4
pt03097,40.965227,69.957348,20.4325,21.18,4.430210410997913,8,2044290,417612,20.43
pt03100,40.965215,69.957228,18.59375,18.98,3.9175427338356603,8,2045114,380263,18.59
pt03102,40.965202,69.957109,15.82,15.745000000000001,2.8822659736494027,8,2046871,323815,15.82
pt03105,40.965189,69.956989,15.16125,14.205,3.6386945755704354,8,2047530,310458,15.16
pt03107,40.965177,69.95687,16.97125,18.57,5.348434851163737,8,2047329,347430,16.97
pt03110,40.965164,69.956752,19.39,19.74,7.023275589068109,8,2047005,396886,19.39
pt03113,40.965151,69.956625,22.419999999999998,21.97,7.101800576513776,8,2046038,458648,22.42
pt03115,40.965138,69.956499,22.21,23.125,7.4854067548607075,8,2047003,454590,22.21
pt03118,40.965124,69.956374,27.15375,28.240000000000002,6.224525082285395,8,2045004,555205,27.15
pt03121,40.965111,69.956249,30.4725,32.97,9.380742812500817,8,2046015,623444,30.47
pt03123,40.965098,69.956126,45.30625,34.93,23.038118684041887,8,2031504,916527,45.12
pt03126,40.965084,69.956004,35.29875,36.615,8.205472803475216,8,2043515,721269,35.3
pt03129,40.96507,69.955882,46.375,37.625,25.65918604654927,8,2035539,941079,46.23
pt03131,40.965056,69.955761,42.725,37.235,18.361269019324347,8,2039647,870542,42.68
pt03134,40.965043,69.955641,36.9225,36.905,7.884834901795435,8,2042212,753855,36.91
pt03136,40.965029,69.955521,44.25875,43.125,12.921861251936027,8,2037333,901238,44.24
pt03139,40.965015,69.955401,44.26,44.31,18.479628165708778,8,2031877,898411,44.22
pt03142,40.965001,69.955282,44.51875,41.099999999999994,12.780034023540669,8,2033263,904883,44.5
pt03144,40.964987,69.955164,42.04375,39.209999999999994,23.742625283593707,8,2031384,853475,42.01
pt03147,40.964974,69.955046,25.598750000000003,27.58,12.371625874787611,8,2038390,520784,25.55
pt03149,40.96496,69.954928,23.95,21.759999999999998,12.233964431625822,8,2043451,489116,23.94
pt03152,40.964946,69.95481,27.552500000000002,26.335,10.013228036666582,8,2044163,562971,27.54
pt03155,40.964932,69.954691,37.11875,33.004999999999995,12.799463646686808,8,2043093,758271,37.11
pt03157,40.964918,69.954573,29.86875,30.825000000000003,7.487336809573882,8,2044188,610379,29.86
pt03160,40.964904,69.954456,29.326249999999998,27.68,11.199363422598115,8,2043743,599205,29.32
pt03163,40.964888,69.954329,21.889999999999997,18.79,7.798375899292536,7,1788736,391366,21.88
